label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,Blank1,Blank2,Blank3,Blank4,Blank5,Blank6,12C_Ctrl_Acropora_unlabeled_1,12C_Ctrl_Pocillopora_unlabeled_1,13C_Blank_1,13C_Blank_2,13C_Ctrl_Acropora_dark_1,13C_Ctrl_Pocillopora_dark_1,13C_Larvae_Pocillopora_27_1,13C_Larvae_Pocillopora_27_2,13C_Larvae_Pocillopora_27_3,13C_Larvae_Pocillopora_27_4,13C_Larvae_Pocillopora_27_5,13C_Larvae_Pocillopora_27_6,13C_Larvae_Pocillopora_30_1,13C_Larvae_Pocillopora_30_2,13C_Larvae_Pocillopora_30_3,13C_Larvae_Pocillopora_30_4,13C_Larvae_Pocillopora_30_5,13C_Larvae_Pocillopora_30_6,13C_Larvae_Pocillopora_33_1,13C_Larvae_Pocillopora_33_2,13C_Larvae_Pocillopora_33_3,13C_Larvae_Pocillopora_33_4,13C_Larvae_Pocillopora_33_5,13C_Larvae_Pocillopora_dark_1,13C_Larvae_Pocillopora_dark_2,13C_Larvae_Pocillopora_dark_3,13C_Recruit_Acropora_27_1,13C_Recruit_Acropora_27_2,13C_Recruit_Acropora_27_3,13C_Recruit_Acropora_27_4,13C_Recruit_Acropora_27_5,13C_Recruit_Acropora_30_1,13C_Recruit_Acropora_30_2,13C_Recruit_Acropora_30_3,13C_Recruit_Acropora_30_4,13C_Recruit_Acropora_30_5,13C_Recruit_Acropora_30_6,13C_Recruit_Acropora_33_1,13C_Recruit_Acropora_33_2,13C_Recruit_Acropora_33_3,13C_Recruit_Acropora_33_4,13C_Recruit_Acropora_33_5,13C_Recruit_Acropora_dark_1,13C_Recruit_Pocillopora_27_1,13C_Recruit_Pocillopora_27_2,13C_Recruit_Pocillopora_27_3,13C_Recruit_Pocillopora_27_4,13C_Recruit_Pocillopora_27_5,13C_Recruit_Pocillopora_30_1,13C_Recruit_Pocillopora_30_2,13C_Recruit_Pocillopora_30_3,13C_Recruit_Pocillopora_30_4,13C_Recruit_Pocillopora_33_1,13C_Recruit_Pocillopora_33_2,13C_Recruit_Pocillopora_33_3,13C_Recruit_Pocillopora_33_4,13C_Recruit_Pocillopora_33_5,13C_Recruit_Pocillopora_dark_1
,74,74,57,364.065033,10.466,0.844994,[M+H]+,C12 PARENT,GMP,GMP,C10H14N5O8P,0.384,0.670596,364.065033,804.02,755.1,6950.95,933.86,1205.62,0,58270.36,1295655.62,13243.62,727946.31,101386.66,468567.5,14028.35,12221.62,10797.74,17439.41,10201.55,27792.21,11350.5,20746.08,13246.59,9897.14,30338.46,9496.74,6892.98,17959.83,13010.71,13615.85,20644.22,37935.43,15262.49,22100.72,21513.65,40005.42,34053.74,25395.96,30685.22,58266.09,30229.67,12649.54,38184.2,39425.52,101429.25,41838.87,31842.41,8870.56,7341.97,31053.01,165121.81,66857.22,306285.72,172779.61,472772.25,277414.84,534586.56,119147.95,811769.81,642712.25,741245.5,1010900.81,516966.97,234506.17,300973.91,798937.31
,74,81,22,365.068756,10.48,0.846201,,C13-label-1,GMP,GMP,C10H14N5O8P,0.37,0.334376,364.065033,0,0,763.82,0,0,0,5888.65,129445.79,1100.06,94682.21,11598.62,50259.84,1170.46,1144.04,917.26,2347.4,896.66,4459.57,1442.69,3631.41,1158.19,1065.93,5393.94,0,1051.91,2831.45,1050.07,2376.61,2818.47,5316.17,1897.23,1425.13,2492.07,6198.15,2591.46,3045,1949.64,6967.26,2841.13,1397.34,1880.34,6070.62,12621.79,5148.66,4667.01,1026.07,828.59,2688.18,20099.63,10731.63,37110.66,20389.97,57051.74,32185.88,57178.89,15315.51,103139.54,84080.51,87448.24,122835.85,71159.57,34141.98,45865.8,94131.03
,74,82,15,366.070923,10.455,0.823361,,C13-label-2,GMP,GMP,C10H14N5O8P,0.395,2.917774,364.065033,0,0,0,0,0,0,0,23294.82,0,21273.24,1520.84,8193.48,0,0,0,861.05,0,1012.47,0,833.29,0,0,1235.13,0,0,0,0,0,0,0,0,0,0,1108.35,1275.46,806.81,0,1115.99,868.98,0,991.41,1196.21,2812.17,932.02,0,0,0,946.03,3219.9,4124.03,9754.2,8117.84,17586.78,10771.53,18071.96,4360.51,28088.41,23244.58,23043.04,37424.68,17330.32,11441.04,15020.66,15548.35
,74,83,8,367.075012,10.465,0.818644,,C13-label-3,GMP,GMP,C10H14N5O8P,0.385,0.831371,364.065033,0,0,0,0,0,0,0,968.66,0,9242.26,0,0,0,0,0,0,0,0,0,0,0,0,772.96,0,0,0,0,0,0,0,0,0,0,859.1,0,0,0,850.02,1136.95,0,908.99,962.35,1217.77,0,0,0,0,0,0,0,6887.17,5180.28,9705.85,5569.02,10312.49,1289.23,12424.03,13003.52,14723.23,15844.89,6070.42,6796.54,5351.55,1145.06
,74,84,4,368.078461,10.434,0.829075,,C13-label-4,GMP,GMP,C10H14N5O8P,0.416,0.580373,364.065033,0,0,0,0,0,0,0,0,0,2241.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650.8,0,0,0,0,0,0,1065.71,4806.25,2170.63,4130.44,991.76,4605.17,0,8572.62,6788.68,5945.68,12061.99,1488.05,5319.39,1319.67,0
,74,85,2,369.081421,10.439,0.80861,,C13-label-5,GMP,GMP,C10H14N5O8P,0.411,1.653702,364.065033,0,0,0,0,0,0,0,1060.77,0,1253.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029.17,942.47,1837.59,0,1321.36,0,4038.34,1420.28,5131.31,3725.98,0,2417.66,1081.67,0
,86,86,39,324.059052,10.342,0.839616,[M+H]+,C12 PARENT,CMP,CMP,C9H14N3O8P,0.338,0.282519,324.059052,0,0,1220.11,848.48,0,0,23516.76,520474.66,8337.9,322050.31,51001.43,260206.95,4817.33,5238.01,1329.19,3762.63,3174.72,7436.42,4054.8,4252.06,3368.04,1470.17,10064.56,2676.92,2713.57,5675.25,3603.57,4539.66,6321.95,7250.54,5357.02,5228.96,16912.35,12802.38,23656.14,17455.4,49397.84,47710.75,61676.16,14469.2,44465.72,35984.46,29390.62,33879.7,79400.84,23238.67,47965.87,19874.94,70834.98,30718.93,124680.93,68050.54,172639.11,146917.25,332481.25,52826.71,460245.53,291932.28,541185.94,761183.75,283160.78,134193.67,157806.86,384142.97
,86,90,23,325.062592,10.344,0.846498,,C13-label-1,CMP,CMP,C9H14N3O8P,0.336,0.375529,324.059052,0,0,0,0,0,0,1638.48,56137.07,0,30364.82,4241.49,28897.5,0,0,0,0,0,0,0,0,0,0,772.29,0,0,0,0,0,0,0,0,0,933.41,0,2137.64,1159.3,5516.27,5710.83,6055.31,1212.87,2957.26,3217.56,2781.69,5745.73,8694.6,1530.45,5593.2,1429.34,8178.78,1855.57,10550.99,7466.61,17493.91,15672.23,29742.37,5135.71,47146.39,31242.33,57455.53,79305.12,35417.85,15466.43,21078.5,40139.62
,86,91,2,326.063843,10.396,0.782971,,C13-label-2,CMP,CMP,C9H14N3O8P,0.284,6.083565,324.059052,0,0,0,0,0,0,6150.24,7124.75,4330.38,8242.37,4403.16,3819.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797.47,859.32,1410.1,1325.66,3258.53,2461.44,4936.03,1217.28,5067.85,5211.64,798.21,7594.44,3848.63,1169.45,4712.11,6735.59,2695.92,762.17,2734.54,3284.78,4950.66,5800.65,4643.49,0,10351.96,7153.83,12826.43,17778.24,9043.28,3174.12,4937.27,8642.36
,92,92,50,203.150391,9.717,0.806952,[M+H]+,C12 PARENT,NG-dimethyl-L-arginine,NG-dimethyl-L-arginine,C8H18N4O2,0.703,0.675998,203.150391,4543.38,2172.55,4861.23,4946.25,3711.45,4635.8,723796.5,847964.31,556122.5,665119.31,615158.56,1983188,28997.1,37818.45,23775.25,34098.43,17937.15,47355.06,24055.97,46714.56,23259.08,17570.42,66069.32,14163.41,16146.63,34088.78,23605.38,28652.55,28803.76,55026.29,28748.1,37613.65,454790.75,520955.5,11572463,2608757.5,357510.88,2447349.25,1162617.38,529250.56,306481.38,1010660.69,846028.06,12397559,336818.78,933547.69,308668.56,3962787.25,910669.06,957646.06,288305.44,127173.05,413416.84,337749.75,952993.25,166071.95,465218.34,580105.19,908950.75,1284170.62,445112.38,321010.09,564857.44,563944.5
,92,95,41,204.153732,9.679,0.84898,,C13-label-1,NG-dimethyl-L-arginine,NG-dimethyl-L-arginine,C8H18N4O2,0.741,0.597934,203.150391,644.15,643.55,0,616.06,615.41,0,60171.09,73650.18,45947.22,58075.08,51103.26,169680.67,2344.2,2194.41,2128.74,3963.89,1351.67,2766.04,2016.07,4577.49,1170.73,963.71,5766.06,996.9,990.89,2580.6,1266.99,2539.46,1564.45,5441.87,2406.83,2606.07,36475.65,42915.62,1001279.06,224533.67,30329.18,214237.17,103648.62,47824.53,31115.62,87023.74,66212,1081641.5,32497.72,79135.76,25199.98,341714.34,74071.45,82948.95,25979.33,10994.26,35072.09,29183.9,79625.65,16466.44,41886.45,51329.78,81464.54,116534.23,39698.68,29266.64,46256.5,48999.09
,96,96,39,399.144684,10.409,0.831791,[M+H]+,C12 PARENT,S-adenosyl-L-methionine,S-adenosyl-L-methionine,C15H22N6O5S,0.009,0.382287,399.144684,729.36,1068.06,918.87,1063.38,850.82,0,344655.16,167405.86,125201.84,143921.23,177624.83,261741.52,3279.04,4056.13,2615.18,2974.92,1558.27,8094.67,2732.32,3105.72,2582.95,1552.05,2743.96,3352.14,2248.91,4850.28,3051.34,2978.19,4691.31,5353.26,7365.01,6781.5,13585.77,84665.63,20305.57,45605.65,44046.01,32571.97,111910.45,42060.31,36852.05,69036.62,10860.76,54322.44,42267.12,25508,63301.99,52466.79,18323.79,9804.9,32812.65,18270.31,81903.57,165243,166276.89,11007.86,65490.58,126601.8,170894.22,249187.62,50223.62,20559.62,55821.59,200392.98
,96,103,20,400.147949,10.457,0.841195,,C13-label-1,S-adenosyl-L-methionine,S-adenosyl-L-methionine,C15H22N6O5S,0.057,0.228797,399.144684,0,0,0,0,0,0,51175.36,27461.61,38738.32,47825.51,43367.6,51338.77,978.91,891.88,0,1190.44,1015.63,997.91,0,755.32,865.92,874.18,997.45,766.13,857.4,0,1038.4,907.3,0,797.76,0,754.85,4498.1,22417.36,4730.27,16014.79,10863.36,10307.12,25609.11,14039.02,13435.39,17914.77,1685.58,10323.16,8453.4,6548.72,12441.59,11856.65,5642.61,1370.05,10008.61,4943.85,24327.58,47544.08,53215.2,3676.24,17231.68,40267.8,47288.86,71657.62,12814.98,4836.56,17281.03,46459.96
,96,104,25,401.151123,10.363,0.844014,,C13-label-2,S-adenosyl-L-methionine,S-adenosyl-L-methionine,C15H22N6O5S,0.037,0.228225,399.144684,0,840.2,0,0,0,0,3180.62,1724.65,26031.5,25425.95,3850.19,3196.97,0,810.2,0,0,0,802.1,0,0,0,0,0,0,0,758.37,0,0,0,0,0,0,1006.92,13988.58,2376.67,14022.47,8156.64,6923.83,18254.69,9127.17,15421.88,11297.58,1047.98,1896.09,2896.44,2965.67,4364.41,4611.5,805.88,1061.57,5428.48,3180,14449.41,23701.29,39726.99,1423.57,11859.36,21633.44,15206.05,31211.91,8970.77,1401.46,9454.69,6327.35
,96,105,15,402.15451,10.376,0.841154,,C13-label-3,S-adenosyl-L-methionine,S-adenosyl-L-methionine,C15H22N6O5S,0.024,0.15177,399.144684,0,0,0,0,0,0,0,0,31317.79,23889.08,0,0,0,879.5,0,0,0,875.17,0,0,0,0,718.86,0,0,0,0,0,0,0,0,0,2203.95,17796.13,2426.56,13701.67,9375.51,7281.91,24945.87,9164.03,18428.23,8259,1240.3,2290.68,2185.73,3351.41,2225.98,5137.17,0,867.67,6485.23,2939.48,11656.32,18000.31,38997.43,1086.58,12605.42,25337.08,13574.1,26753.82,7267.71,1010.71,7057.76,0
,96,106,15,403.157867,10.353,0.839609,,C13-label-4,S-adenosyl-L-methionine,S-adenosyl-L-methionine,C15H22N6O5S,0.047,0.151393,399.144684,0,706.41,0,0,0,0,0,0,19839.63,10791.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.45,10735.87,1375.28,8390.54,5831.91,5668.42,17837.74,6257.78,14504.81,9724.38,817.09,2456.41,1190.48,2517.28,1352.07,1776.84,0,0,3610.34,1431.34,7893.33,9363.35,27602.34,1013.54,7542.46,12230.65,9554.8,20703.45,2284.8,1233.57,3212.52,0
,96,107,16,404.160583,10.406,0.840628,,C13-label-5,S-adenosyl-L-methionine,S-adenosyl-L-methionine,C15H22N6O5S,0.006,1.736694,399.144684,0,0,0,0,0,0,922.88,0,12448.32,6110.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820.92,1003.7,0,912.34,0,0,0,713.36,911.76,8667.86,1189.63,7137.56,3564.84,4045.67,7023.67,4480.2,8718.02,3929.52,1054.61,1208.27,798.27,1115.04,4100.32,3613.14,0,948.01,1247.26,1119.6,3699.17,1874.21,15113.05,0,3525.63,9125.96,5045.77,11542.41,3703.46,0,3284.53,887.75
,108,108,31,489.114441,9.754,0.847537,[M+H]+,C12 PARENT,CDP-Choline,CDP-Choline,C14H26N4O11P2,0.536,0.374361,489.114441,0,0,0,0,0,0,0,9301.49,0,0,1230.81,0,9770.36,7149.65,2045.03,8001.35,3504.17,8837.6,6006.25,6514.09,5082.14,3068.36,4408.29,3792.43,5829.24,15792.24,7521.03,12683.38,12939.6,1304.47,5437.96,4029.95,0,1018.16,0,0,3560.83,909.85,10503.57,0,4535.93,1134.55,1407.99,13225.77,13602.1,1214.94,11294.7,2205.78,2047.77,0,1026.45,10630.17,22713.92,49618.05,0,6460.96,1174.99,0,0,22441.71,15850.21,6957.26,4479.26,0
,108,111,6,490.117584,9.75,0.84443,,C13-label-1,CDP-Choline,CDP-Choline,C14H26N4O11P2,0.54,0.747189,489.114441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934.68,1031.47,970.37,0,0,979.84,0,1525.83,2873.46,2093.81,2264.74,3451.6,0,0,0,0,0,0,0,0,0,1073.45,0,0,0,0,0,1252.23,0,969.39,0,0,0,0,2467.82,4179.56,9419.97,0,911.67,0,0,0,5706.86,3875.35,1409.51,0,0
,112,112,55,325.042877,9.705,0.847485,[M+H]+,C12 PARENT,UMP,UMP,C9H13N2O9P,0.445,0.84499,325.042877,1044.11,0,1557.83,0,0,0,25260.1,1259698.88,3139.49,767543,283595.53,586680.81,20451.18,22418.44,16632.38,28554.78,12332.88,35952.54,16248.94,23228.28,19292.55,15830.55,52351.25,12580.56,11622.52,44903.48,21184.2,29091.54,34223.15,37475.89,29144.81,33795.33,32862.52,10350.52,14270.8,17932.25,34040.42,139214.11,33412,9491.2,56425.6,16415.06,156958.14,17918.12,107388.02,21874.52,38848.08,31951.75,283411.09,146768.23,444334.62,258456.19,698192.69,567974.19,628231.56,216129.62,764410.81,877983.75,1279487.88,1712255.62,658778.62,380927.16,523742.16,912233.44
,112,122,45,326.04657,9.715,0.85288,,C13-label-1,UMP,UMP,C9H13N2O9P,0.435,0.280797,325.042877,0,0,0,0,0,0,3322.04,124434.82,0,107047.23,38172.18,96566.8,4529.51,2909.27,4050.93,4562.5,1194.98,6522.87,5265.01,5786.35,5440.37,3370.52,11244.17,3782.12,5141.67,13177.93,6531.63,7027.29,9895.96,5219.31,3057.1,4191.19,3219.27,0,1227.44,0,1312.77,18165.53,1271.18,719.85,7277,1102.77,19128.52,2093.43,24462.95,1945.82,9830.46,2483.52,52812.16,19217.82,56251.5,39098.61,93276.31,82982.87,77661.88,30252.02,119497.4,124423.13,207815.83,297855.28,165985.39,74738.69,117064.88,152047.64
,112,123,23,327.049133,9.726,0.850612,,C13-label-2,UMP,UMP,C9H13N2O9P,0.424,2.146169,325.042877,0,0,0,0,0,0,2053.59,23235.24,0,35114.68,7413.05,16734.06,838.97,2493.24,890.01,1279.33,0,1246.08,1034.63,1521.27,1064.37,1109.93,7154.09,732.57,825.06,4117.97,2377.31,2668.9,2756.52,854.73,1830.99,0,5351.39,0,0,0,0,9306.41,822.28,0,4542.23,0,7973.96,0,7633.03,1241.48,4317.55,0,8620.19,6600.59,19933.2,16010.38,30592.64,33473.36,27692.26,11069.02,48161.83,54100.77,101438.41,151766,57676.63,32994.5,38005.39,22127.52
,112,124,16,328.052734,9.717,0.851375,,C13-label-3,UMP,UMP,C9H13N2O9P,0.433,1.395395,325.042877,0,0,0,0,0,0,0,1663.55,0,23329.26,5146.85,1182.18,1070.15,1092.04,0,1848.4,0,2076.07,0,1198.01,1270.03,998.89,1785.74,865.52,0,846.22,0,0,939.64,0,1087.05,0,0,0,0,0,0,8188.34,0,0,6693.19,0,6584.22,0,6483.54,1272.84,4388.5,0,0,4176.45,15252.88,12598.3,22263.9,24047.48,20358.99,7019.27,38122.77,36913.86,88874.63,135820.72,30406.59,29745.66,20238.31,2601.07
,112,125,17,329.056396,9.689,0.850663,,C13-label-4,UMP,UMP,C9H13N2O9P,0.461,0.463713,325.042877,0,0,0,0,0,0,0,0,0,19978.63,0,0,0,0,0,873.84,0,954.79,0,0,0,836.42,1121.84,0,0,0,0,878.12,0,0,0,0,937.18,0,0,912.06,0,7325.37,2512.51,0,4396.53,0,5620.64,0,1286.08,0,2766.16,0,0,1246.01,16443.16,10057.4,17296.74,17781.47,17891.69,7816.38,34242.06,32931.22,65541.99,111564.41,20735.22,21259.96,13804.2,0
,112,126,14,330.059723,9.681,0.844258,,C13-label-5,UMP,UMP,C9H13N2O9P,0.469,0.554764,325.042877,0,0,0,0,0,0,0,1018.98,0,11934.65,950.16,0,0,844.79,0,1875.49,0,1712.16,0,0,0,0,983.81,0,0,755.91,0,0,723.34,0,0,0,979.35,0,939.42,887.36,0,5244.01,898.13,0,2233.24,932.7,5931.33,0,1182.27,1081.91,2120.47,0,783.8,1897.09,13408.37,8522.28,14467.9,10138.21,16521.72,6407.2,23971.82,24891.15,44041.9,78554.23,12110.4,17868.81,10677.8,905.39
,112,127,13,331.063019,9.687,0.844058,,C13-label-6,UMP,UMP,C9H13N2O9P,0.463,0.737444,325.042877,0,0,0,0,0,0,0,0,0,6183.7,0,0,743.3,0,0,0,0,1108.47,0,0,0,0,1117.57,0,0,0,0,801.58,0,0,0,0,0,0,0,0,0,3073,0,0,3356.82,0,2905.31,0,0,1507.48,0,0,0,2302.69,9073.21,4305.74,8906.22,5088.88,10389.47,2970.03,15952.82,14959.4,22767.2,34153.52,7480.05,10339.71,7174.2,0
,112,128,7,332.066376,9.677,0.82966,,C13-label-7,UMP,UMP,C9H13N2O9P,0.473,0.735216,325.042877,0,0,0,0,0,0,0,0,0,3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972.18,0,0,939.02,0,1184.22,0,0,0,0,0,0,0,6311.07,2004.48,5460.13,0,5653.67,3369.77,5162.99,6007.01,6949.26,19700.92,2219.74,4210.63,4493.61,0
,112,129,1,333.069885,9.721,0.840645,,C13-label-8,UMP,UMP,C9H13N2O9P,0.429,0.274875,325.042877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954.21,0,981.62,0,1600.49,0,2167.54,1371.04,1259.43,3880.54,0,927.63,1952.58,0
,130,130,36,664.11554,9.529,0.850419,[M+H]+,C12 PARENT,NAD+,NAD+,C21H27N7O14P2,0.481,1.28666,664.11554,0,0,0,0,0,0,1432.47,79175.21,0,991.04,0,11149.42,10853.5,19245.19,13467.5,20517.45,8896.67,24886.35,16282.46,15664.87,15894.92,13378.79,12312.02,8361.2,14505.46,24968.19,16552.5,19021.84,23552.52,23942.25,27495.74,37609.2,0,1087.77,0,0,1927.13,946.81,1907.62,0,0,1108.41,0,10360.86,2182.91,0,0,0,1141.17,4227.12,6873.54,40807.53,41089.92,66426.28,4798.73,1169.81,25474.27,16708.08,15268.73,6537.55,10867.88,4414.14,5666.56,23428.81
,130,137,28,665.118408,9.538,0.847073,,C13-label-1,NAD+,NAD+,C21H27N7O14P2,0.472,2.018845,664.11554,0,0,0,0,0,0,0,19400.76,0,0,0,0,6869.92,6998.95,2758.94,7529.2,3210.52,7907.34,5455.21,6962.37,5802.92,5798.8,6009.68,3929.22,4762.19,9241.96,3850.24,7664.4,5132.79,5987.42,8314.6,8805,0,0,0,0,0,0,0,0,0,0,0,3785.99,0,0,0,0,0,0,1362.5,18744.47,15031.63,29931.42,0,0,11096.08,5427.86,8368.12,1760.48,4548.43,839.93,1137.13,3886.66
,130,138,16,666.121704,9.59,0.846133,,C13-label-2,NAD+,NAD+,C21H27N7O14P2,0.42,2.107431,664.11554,0,0,0,0,0,0,1064.73,5063.17,0,0,1045.4,0,3628.58,1648.62,1467.38,3104.37,1479.66,4560.32,1620.41,3858.84,4284.95,3836.55,1359.62,1142.38,957.99,2803.52,1010.34,1428.31,1738.02,0,803.34,1131.22,0,0,0,0,0,0,1109.78,0,0,0,0,0,0,742.39,0,0,0,0,1228.2,18744.99,13253.28,24946.84,1183.84,0,9772.07,5228.29,6426.57,964.07,1317.77,0,0,947.86
,130,139,5,667.124878,9.537,0.845752,,C13-label-3,NAD+,NAD+,C21H27N7O14P2,0.473,2.378731,664.11554,0,0,0,0,0,0,0,0,0,0,0,0,1077.72,979.74,0,3617.24,0,1424.09,4404.99,1181.9,2613.43,0,975.66,0,0,1196.49,0,934.87,1045.07,0,0,0,0,0,930.08,0,0,0,0,0,0,0,0,1085.39,0,0,0,0,0,0,1478.19,14044.55,10310.26,19042.75,0,0,8338.44,1844.76,2777.71,0,975.18,0,0,0
,130,140,4,668.129639,9.552,0.843969,,C13-label-4,NAD+,NAD+,C21H27N7O14P2,0.458,0.274057,664.11554,0,0,0,0,0,0,0,0,1053.57,0,0,0,1111.52,0,1917.84,1237.87,0,845.21,1228.74,1147.46,1040.97,0,970.09,949.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936.04,0,0,1057.61,9612.99,4165.72,10550.05,0,0,7493.92,1496.31,2043.16,0,0,0,0,0
,130,141,3,669.131165,9.49,0.832004,,C13-label-5,NAD+,NAD+,C21H27N7O14P2,0.52,3.010103,664.11554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214.56,0,0,0,0,0,0,0,0,6221.87,2087.81,3442.57,0,0,3062.89,1042.84,0,0,0,0,0,0
,142,142,26,590.089417,10.197,0.846305,[M+H]+,C12 PARENT,ADP-D-Glucose,ADP-D-Glucose,C16H25N5O15P2,0.237,0.206867,590.089417,0,0,0,0,0,0,2140.12,30460.45,0,0,0,6911.22,1194.9,2393.32,1146.62,2451.41,0,1201.96,1908.74,2507.31,1128.39,0,1672.62,2016.77,2019.2,4239.69,2205.09,4066.96,3045.84,2835.03,3354.41,5131.47,0,0,0,0,0,931.09,0,0,0,0,0,991.56,0,0,0,0,3228.74,5862.45,4676.04,7379.36,17863.32,19586.01,5817.29,6558.2,6349.7,12448.46,5314.92,23381.3,17527.17,5069.79,16895.65,5097.06
,142,145,4,591.093323,10.173,0.84509,,C13-label-1,ADP-D-Glucose,ADP-D-Glucose,C16H25N5O15P2,0.213,0.826065,590.089417,1712.23,0,0,0,0,0,0,3904.63,0,0,0,0,0,990.43,0,825.42,0,0,0,0,0,0,0,0,0,880.89,0,950.6,0,0,0,0,0,0,1040.66,0,0,0,0,0,806.63,0,0,0,0,0,0,0,0,0,1283.57,1048.57,3353.07,5441.25,0,0,0,2627.19,1240.57,6546.84,3991.62,1243.84,3100.19,0
,146,146,27,171.005325,9.465,0.850763,[M+H]+,C12 PARENT,Dihydroxyacetone phosphate,Dihydroxyacetone phosphate,C3H7O6P,0.455,0.08923,171.005325,0,0,0,0,0,0,99729.23,28097.34,14368.92,10711.48,23510.46,1209.3,0,760.83,0,0,0,819.94,636.51,0,0,633.03,0,0,0,784.45,0,0,0,0,805.31,1738.61,3637.74,0,3876.5,1922.75,4105.69,4101.1,8567.4,7276.37,4651.47,12655.04,1782.23,9139.5,954.05,1299.93,9583.16,16924.12,14287.36,0,3751.79,2183.27,4087.13,5964.81,2332.76,1732.02,1722.96,5293.29,4721.26,13272.65,4611.63,3427.03,3842.32,9430.54
,146,151,18,172.008743,9.487,0.84238,,C13-label-1,Dihydroxyacetone phosphate,Dihydroxyacetone phosphate,C3H7O6P,0.433,0.443547,171.005325,0,0,595.42,1043.17,1528.02,859.68,2504.06,1534.98,14715.78,3413.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757.49,0,0,0,0,0,0,2142.6,0,1481.9,3842.09,4331.79,5255.25,6648.33,6565.74,9039.94,8565.41,848.75,2720.01,0,2049.81,3129.17,9626.46,754.39,628.03,2367.97,1095.16,5775.28,7702.24,2968.67,994.22,2850.02,2537.87,2930.62,7468.61,1949.2,765.53,0,0
,146,152,14,173.012146,9.472,0.844413,,C13-label-2,Dihydroxyacetone phosphate,Dihydroxyacetone phosphate,C3H7O6P,0.448,0.793755,171.005325,0,0,0,0,0,0,0,0,16559.03,0,0,0,0,0,0,0,0,768.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5136.33,0,1427.43,3366.07,4987.22,4706.48,7223.69,7363.92,11196.8,11175.4,0,3877.68,0,2390.93,3850.23,11189.86,0,0,1565.89,3753.96,3011.1,4249.6,0,0,1842.43,0,1470.18,4250.29,0,0,0,0
,146,153,5,174.015381,9.464,0.828981,,C13-label-3,Dihydroxyacetone phosphate,Dihydroxyacetone phosphate,C3H7O6P,0.456,0.087686,171.005325,622.07,651.15,0,0,0,0,0,0,7145.57,938.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.61,0,811.73,1067.01,876.89,1300.11,1150.72,2503.71,4178.33,3961.58,880.28,1117.37,0,890.29,795.85,3009.13,0,0,944.9,0,1301.38,1785.81,2453.77,0,1164.56,1380.75,0,4624.25,0,0,671.94,0
,154,154,58,173.020981,9.481,0.852012,[M+H]+,C12 PARENT,Glycerol-3-phosphate,Glycerol-3-phosphate,C3H9O6P,0.369,0.176381,173.020981,607.58,0,1087.87,764.65,779.51,0,135755.05,312194.03,32941.44,552610.69,34010.12,298044.91,14830.59,19660.88,33711.07,15216.86,13749.43,30371.87,8240.38,5602.97,5372.18,10616.19,11014.67,10499.7,4637.72,17597,11152.96,11291.37,12908.33,5824.58,31610.47,24360.22,24279.91,59965,17768.67,25728.97,30016.8,19325.78,56286.55,43107.29,43102.59,28322.89,127237.54,83765.74,134755.94,20891.6,24817.4,55374.97,167147.42,208840.33,142651.62,73754.26,233193.05,145263.17,496625.16,178779.88,224173.7,669000.5,381661.09,657543,223485.45,257943.05,154945.58,263048.97
